,accn,taxon,species,genome_size_(mb),num_genes,GC_ratio,5'_gc_ratio,3'_gc_ratio,mid_gc_ratio,gc3_ratio,5'_gc3_ratio,3'_gc3_ratio,mid_gc3_ratio,num_trna,trna_GC_ratio,num_rrna,rrna_GC_ratio,fp_stab,tp_stab,mid_stab,temp,predictedoptimumtemp
337,CP000812,Bacteria,Pseudothermotoga_lettingae_TMO,2.135342,2030,0.3871622232783275,0.3554460864805692,0.3712233169129721,0.3883004926108374,0.3409188016569193,0.3933087027914614,0.3495484400656814,0.3401067323481117,34,0.6356502242152466,2,0.5858858858858859,-3.2444827586206904,-3.4483743842364616,-3.729556650246306,65.0,66.85
338,CP002985,Bacteria,Acidithiobacillus_ferrivorans_SS3,3.207552,3089,0.5727183813386261,0.4982554584367469,0.5323909211898853,0.5726682493435488,0.6469866736330359,0.5913186576022446,0.5588647890363656,0.6422790547102623,40,0.6158497772119669,2,0.5649606299212598,-4.700097118808678,-6.536710909679511,-7.363094852703163,na,32.46
339,CP010812,Bacteria,Vibrio_cholerae,4.077462,3581,0.4848904920601561,0.4174268515932856,0.4406357628223029,0.4861305035837289,0.4950885485247631,0.4610676719724472,0.4472912594247417,0.4899934841292004,28,0.5861601085481682,7,0.5384496363917686,-3.4350740016755115,-4.743172298240704,-5.526640603183462,na,34.18
340,CP001184,Bacteria,Ureaplasma_urealyticum_serovar_10_str._ATCC_33699,0.874478,146,0.2641053431500791,0.2593226788432268,0.2324961948249619,0.2709284627092846,0.1231453451433269,0.2117579908675799,0.136986301369863,0.1244292237442922,11,0.5254777070063694,2,0.4423076923076923,-1.9486301369863008,-1.954109589041096,-2.549315068493149,na,37.68
341,FO117623,Bacteria,Blastococcus_saxobsidens_DD2,4.87534,4844,0.7303795589453825,0.7000361277891514,0.7108113842677815,0.7322355478316729,0.9324448161307008,0.8853716861355309,0.8221308514115643,0.9352513034052,40,0.6407108239095315,3,0.6032202415181138,-9.270706028075969,-11.178488852188275,-11.659516928158522,na,34.65
342,AP012051,Bacteria,Caldisericum_exile_AZM16c01,1.558103,1582,0.3551466633569153,0.3116835229667088,0.3209544879898862,0.3549831436999578,0.2747259112159199,0.313000421407501,0.2895069532237674,0.2701222081753055,24,0.6043899948953547,1,0.628099173553719,-2.440960809102404,-2.613653603034135,-3.151959544879899,65.0,64.15
343,CP006704,Bacteria,Comamonas_testosteroni_TK102,6.062703,5544,0.62884390340366,0.541285874619208,0.5852673561006895,0.6300805675805676,0.7762507803288781,0.6735960798460798,0.6661405723905723,0.7783038720538721,46,0.5869927737632018,3,0.5408667032364235,-4.968290043290048,-8.069534632034625,-8.909559884559927,na,25.0
344,CP003156,Bacteria,Owenweeksia_hongkongensis_DSM_17368,4.000057,3476,0.4069100731173736,0.3540947449175297,0.3599923283467587,0.4077803349955248,0.3688202573053611,0.3966004986574606,0.3645233985423858,0.3713080168776371,28,0.5591200733272227,2,0.5139922068721219,-2.4190448791714614,-3.315420023014964,-4.168670886075951,na,24.81
345,CP006587,Bacteria,Hymenobacter_sp._APR13,4.870994,4121,0.635832898058675,0.5574159454285638,0.5781835584674702,0.6352624767451266,0.8254669804601249,0.7046024427727898,0.7261182560867103,0.8238291676777482,35,0.55,4,0.5532110091743119,-5.162339238049022,-7.56806600339724,-8.42319825285125,na,31.03
346,CP000453,Bacteria,Alkalilimnicola_ehrlichii_MLHE-1,3.275944,2865,0.6782024950170483,0.5932712817529572,0.6489044017839829,0.682557688578631,0.8645547719983407,0.756806282722513,0.7585805700988947,0.8713496218731821,36,0.6304500703234881,2,0.6068376068376068,-6.307294938917972,-9.485305410122166,-10.106631762652714,na,48.82
347,AP012495,Bacteria,Bacillus_subtilis_BEST7613,7.58547,7270,0.4649599424690874,0.4103736817973407,0.4132355188751337,0.4630559376432829,0.4740421393370639,0.4553988995873452,0.4147180192572214,0.4689018798716185,56,0.5891802504134184,7,0.5626952253458277,-3.28715268225584,-4.036822558459418,-4.869958734525449,na,48.63
348,CP001110,Bacteria,Pelodictyon_phaeoclathratiforme_BU-1,3.018238,2696,0.4893169077434035,0.4186655126937026,0.4432904714803825,0.4877184305967689,0.5134059053684319,0.4740665182987141,0.4522749752720079,0.5052856083086054,31,0.5712489522212909,3,0.5504587155963303,-3.3394287833827825,-4.490059347181012,-5.438390207715144,na,42.58
349,CP003984,Bacteria,Planktomarina_temperata_RCA23,3.288122,3033,0.5426867603360959,0.4693830823900062,0.5057790233358977,0.544089094039638,0.5873875977088466,0.5283547642598088,0.5344543356412793,0.5870425321463897,38,0.5943775100401606,2,0.5416379903647626,-4.232443125618191,-6.224134520276936,-6.9322782723376175,25.0,32.62
350,CP001055,Bacteria,Elusimicrobium_minutum_Pei191,1.643562,1529,0.4069026103404622,0.3010500690356805,0.3308444153767895,0.4103989535644212,0.387924736954688,0.3186178330063222,0.315838238500109,0.3908872901678657,38,0.5774888812863497,1,0.5031402651779484,-2.0674950948332187,-2.979856115107914,-4.301896664486595,30.0,50.4
351,CP003592,Bacteria,Pseudanabaena_sp._PCC_7367,4.557046,3558,0.4866803330806912,0.4273155955280744,0.4403066641683842,0.4845652988570358,0.4954151385208056,0.4554056586097058,0.44980794453813,0.4913106614202736,44,0.5695243865495304,2,0.5439698492462312,-3.143788645306343,-4.676335019673985,-5.397835862844282,na,26.6
352,CP001686,Bacteria,Kytococcus_sedentarius_DSM_20547,2.785024,2554,0.7180746740605704,0.6781301661881145,0.6954559296963368,0.7184481858522579,0.930092678507101,0.8808731401722788,0.8229248238057948,0.9330788305925346,37,0.6340294419719275,2,0.5813953488372093,-7.549765074393097,-10.469616288175384,-11.152936570086124,na,38.06
353,CP002045,Bacteria,Arcanobacterium_haemolyticum_DSM_20595,1.986154,1728,0.5367433320841432,0.480324074074074,0.5098218878600823,0.5406378600823045,0.5532355478861087,0.5158179012345679,0.5203993055555556,0.5580632716049383,35,0.5921248142644874,4,0.5637842465753424,-4.503414351851851,-6.00005787037037,-6.377256944444442,na,46.52
354,CP003879,Bacteria,Psychroflexus_torquis_ATCC_700755,4.321832,3526,0.3530807574365399,0.2958498771034222,0.2938803806642717,0.3543990672464864,0.2871308918367399,0.3079977311401021,0.2645585176782,0.2852382302892796,27,0.5380200860832137,3,0.49731022115959356,-1.719710720363019,-2.355076574021552,-3.153715258082817,na,23.3
355,CP007139,Bacteria,Fimbriimonas_ginsengisoli_Gsoil_348,5.231762,4820,0.613249775797412,0.5632088520055325,0.571109958506224,0.6131569847856155,0.7569355143413655,0.7026279391424619,0.6744294605809129,0.7540283540802213,43,0.6038840937114673,3,0.5436648157496214,-6.042323651452294,-7.167863070539429,-7.993029045643161,30.0,44.88
356,CP001147,Bacteria,Thermodesulfovibrio_yellowstonii_DSM_11347,2.003803,2028,0.3415275129199897,0.2978851632697786,0.3087880780188472,0.3441403681788297,0.235675663558824,0.2812294543063773,0.2586702827087442,0.2321663379355687,37,0.6007751937984496,2,0.5489749430523918,-2.3821992110453647,-2.594921104536491,-3.2090236686390514,65.0,63.97
357,CP004345,Bacteria,Morganella_morganii_subsp._morganii_KT,3.799539,3525,0.5261104763427168,0.4344050433412135,0.4707565011820331,0.5259101654846335,0.578819161245906,0.4873286052009456,0.488274231678487,0.577304964539007,36,0.5903881700554529,7,0.5531324345757336,-3.773588652482268,-5.506978723404236,-6.56975886524823,na,25.0
358,CP000613,Bacteria,Rhodospirillum_centenum_SW,4.355543,4027,0.706826817749041,0.6527536351847253,0.6939615925833954,0.709226609276274,0.9097388980892168,0.8386102143862263,0.8081491598377618,0.9121554507077227,44,0.6197674418604651,4,0.5851640513552069,-7.377626024335754,-10.804097342935169,-10.970027315619566,na,33.95
359,CP001281,Bacteria,Thauera_sp._MZ1T,4.496212,3899,0.687692384872325,0.610327434384885,0.6592074890997691,0.68836026331538,0.89655936666769,0.8107206976147731,0.7775925450970335,0.90311618363683,37,0.5962585034013606,4,0.5640243902439024,-5.656783790715572,-9.701615798922807,-10.165888689407533,na,35.09
360,CP003746,Bacteria,Simiduia_agarivorans_SA1_=_DSM_21679,4.300227,3819,0.5638481159652219,0.4922681912077041,0.5198932239387856,0.5640292688603765,0.6560327940997702,0.5976913677227895,0.5726848215065026,0.6571310116086235,28,0.5877034358047016,3,0.5460455037919827,-4.5396177009688365,-6.448206336737357,-7.2468185388845425,na,29.23
361,CP004083,Bacteria,Enterobacteriaceae_bacterium_bta3-1,4.763672,4267,0.4952034663244632,0.4288467046845298,0.4488972215712314,0.4965888081660287,0.5098709959476297,0.4786735411295992,0.4585188657136161,0.5065033981720178,39,0.5812774586008786,7,0.5433962264150943,-3.770541363955931,-4.9926411999062585,-5.779962502929439,na,32.3
362,CP002157,Bacteria,Maribacter_sp._HTCC2170,3.868304,3411,0.3751408506569334,0.314326199550474,0.3201732955470862,0.3743770155379654,0.3247263381558778,0.344547053649956,0.3077787550083065,0.3249047200234535,30,0.5565031982942431,3,0.5349487418452936,-2.100674289064795,-2.7584579302257515,-3.5497508062151866,na,36.89
363,CP010310,Bacteria,Pandoraea_pulmonicola,5.867621,4201,0.6497658310532672,0.5717554021529265,0.614708138273956,0.6519677854479092,0.8222280559047549,0.7256010473696739,0.719352535110688,0.8232365309846862,51,0.6013363028953229,4,0.5483206264166495,-5.839157343489637,-8.698786003332545,-9.385527255415392,na,28.47
364,CP002287,Bacteria,Achromobacter_xylosoxidans_A8,7.013095,6459,0.6657401357508884,0.5779188384854896,0.6304811546335002,0.6689115962223254,0.854729680746725,0.7418718067812354,0.7492258863601177,0.8602595861072405,46,0.6069173757891847,3,0.5456090651558073,-5.476745626257921,-9.119538628270602,-9.82105589100482,na,28.76
365,CU207366,Bacteria,Gramella_forsetii_KT0803,3.798465,3583,0.3726501515721519,0.3119514993642819,0.3130911402611095,0.3735463764071076,0.3137329694088729,0.3411945297236952,0.2869569262256954,0.3161224299934878,35,0.5596768270290121,3,0.5026757046022119,-2.0310912643036567,-2.650851241976,-3.6006419201786177,23.5,28.54
366,CP002638,Bacteria,Verrucosispora_maris_AB-18-032,6.673976,5956,0.7127892263749025,0.6702391612566226,0.6839368330721588,0.7131790538019551,0.9050430486742722,0.8480244011640923,0.795486344302664,0.9107902395343632,39,0.6433311214333112,3,0.5986696230598669,-8.792008059100063,-9.685057085292136,-10.92083613163198,na,27.73
367,CP003183,Bacteria,Granulibacter_bethesdensis_CGDNIH2,2.736589,2667,0.5951125043506073,0.5452547598216889,0.562283881181519,0.5938632670916135,0.6590323308907221,0.6274528183977003,0.5793963254593176,0.6567304086989126,43,0.6193740685543965,3,0.5620868065536073,-6.089313835770518,-7.4362579677540195,-8.096962879640044,na,32.87
368,AP012342,Bacteria,Leptospirillum_ferrooxidans_C2-3,2.559538,2421,0.5066540652493191,0.451340125751526,0.4736679058240396,0.5061728395061729,0.5393281858236728,0.510257469365276,0.4807242186424342,0.5413052457662123,44,0.617860249347637,4,0.5601684717208183,-4.292688971499378,-5.358901280462616,-5.960801321767863,na,50.77
369,CP001628,Bacteria,Micrococcus_luteus_NCTC_2665,2.501097,2236,0.7315772272756249,0.6985440270323992,0.7130664877757901,0.7318251838600676,0.9513948558545696,0.9047406082289804,0.8378801431127012,0.9561344663088848,39,0.6302851524090463,2,0.56353591160221,-7.069141323792485,-11.171869409660111,-11.500983899821126,na,39.35
370,CP002395,Bacteria,Asticcacaulis_excentricus_CB_48,2.588221,2329,0.6002402731526367,0.541994656743476,0.5554362864367158,0.604038452363914,0.7137746069215529,0.6616931444110491,0.6341777586947188,0.7194432517532561,20,0.5840821566110398,1,0.6434782608695652,-4.896479175611853,-7.189051094890501,-8.107342206955755,na,36.8
371,CP001940,Bacteria,Desulfurivibrio_alkaliphilus_AHT_2,3.097763,2608,0.6116986005339216,0.5011929107021131,0.5422631220177232,0.6147537491479209,0.7549845063166555,0.6230508691206544,0.6229230572597138,0.7599373721881391,38,0.6141286237920693,2,0.5504201680672269,-4.518749999999994,-6.71215490797546,-8.419210122699376,na,48.84
372,CP000828,Bacteria,Acaryochloris_marina_MBIC11017,6.503724,6254,0.4837987375829707,0.4420370962583946,0.4449641118573002,0.4785870376292506,0.4762476473719155,0.4635699818782646,0.4379730305937533,0.4671543545464236,47,0.5758601240834743,2,0.5487053020961775,-3.7085385353373774,-4.477278541733303,-5.156779661016934,29.0,39.7
373,CP002116,Bacteria,Spirochaeta_smaragdinae_DSM_11293,4.65397,4216,0.4948088335102588,0.4168445604048071,0.4514877187434113,0.4976478494623655,0.5287416250456816,0.4828233712839975,0.476162239089184,0.5301431056293485,34,0.5845674201091192,2,0.5603658536585366,-3.631309297912712,-4.813140417457292,-5.583277988614804,na,42.78
374,CP002546,Bacteria,Rubinisphaera_brasiliensis_DSM_5305,6.006602,4732,0.5684160061253125,0.5124448201371278,0.5375457875457875,0.5697790457405842,0.6527930055299911,0.5993589743589743,0.6019829529444914,0.6517152719075796,41,0.585334614153058,4,0.5354669214234535,-4.607565511411669,-6.366398985629749,-7.006720202874047,na,39.24
375,CP003642,Bacteria,Cylindrospermum_stagnale_PCC_7417,7.00356,5801,0.4335835431781283,0.3876965657262158,0.397283035491965,0.4321333486563619,0.3799816085071347,0.3947738895592714,0.3617192438085387,0.372191576165029,44,0.5756853396901073,4,0.5438655462184874,-2.8938803654542453,-3.8217203930357,-4.32322013445959,na,37.29
376,CP000449,Bacteria,Maricaulis_maris_MCS10,3.36878,3063,0.6306989988459395,0.561749555628106,0.6131606631116915,0.6320963470816556,0.7565470484309267,0.6930841223201654,0.6987702687996518,0.7632495374904777,42,0.6168026594137201,2,0.5511111111111111,-5.421351616062697,-8.46460985961475,-8.84756774404177,na,29.42
377,AP013066,Bacteria,Sulfuricella_denitrificans_skB26,3.130594,2981,0.5701646160325388,0.4840937045734094,0.5098866897759887,0.5698218345819822,0.6769731877114584,0.6037124007603712,0.5672313541317231,0.6737671922173767,32,0.598256735340729,2,0.537864077669903,-4.035860449513585,-5.996209325729616,-7.093794028849382,na,31.39
378,AP009484,Bacteria,Macrococcus_caseolyticus_JCSC5402,2.102324,1959,0.3752071231981229,0.315311099767455,0.3144036072826272,0.3800408371618172,0.310569533327489,0.3255912880721456,0.282669729453803,0.3147013782542113,9,0.5789473684210527,5,0.5233816622421891,-2.211077080142931,-2.4945890760592166,-3.538744257274117,na,35.28
379,CP001034,Bacteria,Natranaerobius_thermophilus_JW/NM-WN-LF,3.165557,2877,0.3676722266494462,0.3223361526281234,0.3283319816166531,0.3691731355964933,0.2816850320134099,0.3191403081914031,0.2845556714169853,0.2779515699223728,24,0.6284813452443511,4,0.5852974186307519,-2.5777893639207523,-2.7875217240180725,-3.473479318734804,53.0,48.65
380,AM999887,Bacteria,Wolbachia_endosymbiont_of_Culex_quinquefasciatus_Pel,1.482455,1289,0.3461119578215113,0.3059003534178088,0.3198000172398931,0.346801999827601,0.2609966342235693,0.3008145849495733,0.2763770364623739,0.26066718386346,32,0.5519080837094789,2,0.4662813102119461,-2.22467028704422,-2.7626842513576366,-2.9546159813809174,na,49.11
381,FP929038,Bacteria,Coprococcus_catus_GD/7,3.522704,2985,0.4408547611449813,0.357965754699423,0.3851386562441838,0.4428159315093988,0.4414515487927086,0.3981016192071469,0.3937465103294249,0.4408431044109436,22,0.5695014662756598,1,0.5322164948453608,-2.80134003350084,-3.67926298157453,-4.809413735343383,na,44.99
382,CP002835,Bacteria,Geobacillus_thermoglucosidasius_C56-YS93,3.893306,3668,0.4484072519598547,0.3894114261480674,0.387919544408094,0.4501014782503332,0.4565444103764872,0.4392493638676845,0.3823836786623046,0.4542211922937114,15,0.6138107416879796,9,0.5755973007477658,-3.464312977099242,-3.622110141766631,-4.828489640130874,na,65.99
383,CP000388,Bacteria,Pseudoalteromonas_atlantica_T6c,5.187005,4281,0.4541913332837937,0.3909652469568377,0.4165304056684575,0.4574022165122375,0.4413842181404824,0.4244335435645877,0.4166472008097796,0.4409600560616678,32,0.5706304868316041,5,0.5323308270676692,-2.8931558047185395,-4.212520439149727,-4.97544966129409,na,32.64
384,CP001825,Bacteria,Thermobaculum_terrenum_ATCC_BAA-798,2.026947,1855,0.4821569401164512,0.4351302785265049,0.4566187481281821,0.4888140161725067,0.4783290003783554,0.4694519317160827,0.4752021563342318,0.4870619946091644,37,0.6174334140435835,2,0.6095110515740121,-4.254393530997309,-4.872021563342313,-5.478005390835579,na,70.14
385,AP014648,Bacteria,Methyloceanibacter_caenitepidi,3.424964,3342,0.6332935212994382,0.5750714808165437,0.6035474433140502,0.6321480816543653,0.7934205200217883,0.7206263714342709,0.7207011769399562,0.7929383602633154,40,0.6186719263642341,1,0.5610249494268374,-6.448952722920416,-8.15661280670257,-8.624536205864745,na,36.2
386,CP002209,Bacteria,Ferrimonas_balearica_DSM_9799,4.279159,3781,0.6112478251433658,0.529151605983132,0.5657674336595258,0.6165109171588938,0.7593850548528928,0.6705236709865116,0.6658071057039584,0.7630476946134179,37,0.5954093867762933,7,0.5518802913959441,-5.053239883628676,-7.4787622322137,-8.424041258926218,na,33.55
387,CP003418,Bacteria,Ignavibacterium_album_JCM_16511,3.658997,3193,0.3430786040021035,0.2865469603646866,0.2912273375787312,0.3441991161220726,0.2515843311380741,0.2961948011274663,0.2573337509134565,0.2462417788913248,34,0.5829259119969914,1,0.5726495726495726,-1.9366426558095795,-2.3731913560914464,-3.1300031318509345,na,43.89
388,CP001560,Bacteria,Shimwellia_blattae_DSM_4481_=_NBRC_105725,4.158725,3904,0.5760950114048489,0.47277720856102,0.5246328551912568,0.579099783697632,0.6791393137125749,0.5477074795081968,0.5776553961748634,0.6813738046448088,43,0.5802680353578558,8,0.5417676182450226,-4.4196209016393295,-6.651588114754098,-7.800435450819694,na,32.44
389,CP001130,Bacteria,Hydrogenobaculum_sp._Y04AAS1,1.559514,1628,0.3497462110259868,0.3181135681135681,0.316526754026754,0.3507029757029757,0.2888220295973682,0.3273955773955774,0.2808149058149058,0.2834766584766585,38,0.6116838487972509,2,0.5474499677211104,-2.66781326781327,-2.820270270270269,-3.281326781326781,na,71.17
390,CP001999,Bacteria,Arcobacter_nitrofigilis_DSM_7299,3.192235,3104,0.2862126272846218,0.2477627434135166,0.2514586912943872,0.287576961626575,0.1473515046606691,0.2087091924398625,0.1769222508591065,0.1448936855670103,22,0.5634920634920635,5,0.48455931080185555,-1.5722938144329917,-2.0228092783505183,-2.5090528350515493,na,36.08
391,CP002198,Bacteria,Cyanothece_sp._PCC_7822,6.09162,5408,0.4108259116279251,0.3679065992767916,0.369103385930309,0.4101690910585141,0.3393626133790174,0.3619021203155818,0.3154431706114398,0.3340113412228797,44,0.567616191904048,3,0.5510204081632653,-2.4237980769230805,-3.3229844674556186,-3.894101331360956,na,46.83
392,CP003273,Bacteria,Desulfotomaculum_gibsoniae_DSM_7213,4.855529,4300,0.4697858681942947,0.3901356589147287,0.4059496124031008,0.469547803617571,0.4898635170767283,0.4374418604651163,0.4181395348837209,0.4860465116279069,35,0.598981077147016,9,0.5480487804878049,-3.623837209302327,-4.16297674418605,-5.296209302325574,na,45.18
393,CP003789,Bacteria,Liberibacter_crescens_BT-1,1.504659,1330,0.3665497111273526,0.3276733500417711,0.3210735171261487,0.3674603174603175,0.2480704847585249,0.3050751879699248,0.2456140350877192,0.2494987468671679,35,0.5744920993227991,3,0.5383141762452107,-2.848721804511275,-2.790225563909778,-3.632180451127824,na,52.56
394,CP002874,Bacteria,Brachyspira_intermedia_PWS/A,3.304788,2869,0.2834461371885362,0.2390883389489175,0.234102087448201,0.2825897525270129,0.1622270177138395,0.209364470779598,0.1616707331242012,0.157691413965377,26,0.5625635808748728,2,0.5090006207324643,-1.7282676890902753,-1.862042523527362,-2.4413035901010827,na,39.63
395,CP000849,Bacteria,Rickettsia_bellii_OSU_85-389,1.52898,1476,0.3181496864565518,0.2760463715748268,0.2885426076482987,0.3137420957542908,0.2152430979721475,0.2525971093044263,0.2372402890695573,0.2017276422764227,30,0.5607993197278912,2,0.5070682237246465,-1.7818428184281832,-2.3111111111111087,-2.840853658536583,na,44.38
396,CP001472,Bacteria,Acidobacterium_capsulatum_ATCC_51196,4.127356,3381,0.6110053994138739,0.5444970258634855,0.5763991586972953,0.6149561273784876,0.7420289368276974,0.642659962535739,0.6689588879029873,0.7515774425712314,39,0.5997446536865624,2,0.5632706035042181,-5.526264418811006,-7.380005915409621,-8.17089618456079,na,34.33
397,CP002049,Bacteria,Truepera_radiovictrix_DSM_17093,3.260398,2933,0.6872857854393193,0.6264916467780429,0.6642326779558283,0.688922983672387,0.8769047156750186,0.7822195704057279,0.7983861802477554,0.8822877599727241,32,0.5986367281475541,3,0.5765453495089543,-6.638152062734404,-9.920354585748388,-10.183293556085902,na,55.73
398,CP002360,Bacteria,Mahella_australiensis_50-1_BON,3.135972,2864,0.4405660202189866,0.3734578677839851,0.3918858628181254,0.4435909373060211,0.4450290944304947,0.420391061452514,0.3949022346368715,0.4429120111731843,26,0.5938104448742747,3,0.5493757094211124,-3.2769902234636947,-3.892353351955321,-4.82548882681564,50.0,57.97
399,CP006773,Bacteria,Leisingera_methylohalidivorans_DSM_14336,4.1449,3984,0.6296764393905292,0.5541122824631861,0.5932898259705489,0.631791053101294,0.7706278112307261,0.6875,0.6772506693440429,0.7747238955823293,46,0.5983379501385041,5,0.55400060845756,-5.513027108433742,-8.236847389558232,-9.012650602409634,na,30.21
400,CP002858,Bacteria,Flexistipes_sinusarabici_DSM_4947,2.52659,2256,0.38747569006935,0.3262165090622537,0.3382215327029156,0.3950453112687155,0.3676812034160737,0.3599290780141844,0.3295656028368794,0.3701610520094562,29,0.6262178919397697,2,0.5528877352368592,-2.482579787234048,-2.9795212765957486,-3.81183510638298,na,54.94
401,CP001798,Bacteria,Nitrosococcus_halophilus_Nc_4,4.079427,3729,0.525260226202752,0.4500163880694854,0.477749471112303,0.5230997288519412,0.555190008416486,0.5089836417270046,0.4857200321802091,0.5468847769732725,36,0.6058990760483298,2,0.5701754385964912,-4.117779565567163,-5.295521587556995,-6.215017430946622,na,43.2
402,CP001632,Bacteria,Capnocytophaga_ochracea_DSM_7271,2.612925,2168,0.4057510670118071,0.3137812628126281,0.3226732267322673,0.4067496924969249,0.3809225486720001,0.3441728167281673,0.3078874538745387,0.3808041205412054,31,0.5390722941913916,4,0.5071031500926498,-1.9202029520295207,-2.49441881918819,-3.9628690036900367,na,50.98
403,AP014633,Bacteria,Thioploca_ingrica,4.810005,3963,0.4199647953033505,0.3638587489836543,0.3740852889225334,0.418650292987916,0.3554975455423836,0.3722558667676003,0.3250693918748423,0.3500504668180671,33,0.5923414439569207,1,0.46551724137931033,-2.831112793338385,-3.4899823366136795,-4.088695432752961,na,40.35
404,CP000473,Bacteria,Candidatus_Solibacter_usitatus_Ellin6076,9.96564,7826,0.6242833894775071,0.5466820001703723,0.5753329357980521,0.6266149870801033,0.7748122251095735,0.6681041826390663,0.6828413834227788,0.7797086634295937,47,0.6077318194106516,2,0.6153846153846154,-5.804229491438778,-7.1657807308969925,-8.246256069511876,na,28.99
405,CP004349,Bacteria,Polaribacter_sp._MED152,2.961474,2635,0.3101610584869871,0.265696816360953,0.2625553447185326,0.3114695340501792,0.1873795000702179,0.2467109424414927,0.2000632511068943,0.1872865275142315,25,0.5355303810504635,1,0.5,-1.5939658444022755,-2.202163187855789,-2.882656546489561,na,25.83
406,CP001848,Bacteria,Pirellula_staleyi_DSM_6068,6.196199,4716,0.5790968379710749,0.5289558005842994,0.5504134860050891,0.5769837904061823,0.6541008424334859,0.6177905004240882,0.6218900197907832,0.6507633587786259,42,0.5935060880424602,2,0.54421768707483,-4.923452078032216,-6.594041560644605,-7.2171967769296,na,29.45
407,AP009152,Bacteria,Kocuria_rhizophila_DC2201,2.69754,2354,0.7115731830551257,0.6589375059001227,0.6887803266307939,0.7124162182573398,0.9318351635910788,0.8343245539507221,0.8331563296516568,0.9369158878504672,37,0.6161546427338627,3,0.5727332028701891,-7.204715378079852,-10.318436703483425,-10.784154630416332,na,42.26
408,CP003926,Bacteria,Gluconobacter_oxydans_H24,3.602424,3469,0.5693078611778017,0.5322138944940905,0.5390682553409564,0.5692402549565997,0.6100373230718805,0.6057941769962525,0.551792063034496,0.6121841068511579,51,0.6038019009504753,10,0.5548873132438592,-5.527702507927358,-6.672124531565296,-7.291496108388586,na,34.18
409,CP001736,Bacteria,Kribbella_flavida_DSM_17836,7.579488,6938,0.7085391754599832,0.6543312193715768,0.6744739117901413,0.7105273693988021,0.9192982595568956,0.835219083309311,0.8125300278658595,0.9298669164985106,43,0.636637541428141,2,0.5865161076054467,-7.918088786393726,-9.38891611415395,-10.848630729316795,na,27.04
410,CP000961,Bacteria,Shewanella_woodyi_ATCC_51908,5.935403,4870,0.4469112486031625,0.3813769107916951,0.4002110426648414,0.4470339949806068,0.421318329007451,0.4110711841204654,0.3933093771389459,0.4178473648186174,32,0.5712062256809338,10,0.5375924404272802,-2.850739219712524,-4.1077207392197135,-4.800965092402461,na,29.6
411,CP001673,Bacteria,Flavobacteriaceae_bacterium_3519-10,2.768102,2534,0.4349393786637323,0.3554766289572919,0.3669757958431991,0.437483556958695,0.461629370286066,0.4222573007103394,0.3958168902920284,0.4586293080768219,28,0.5393465255407272,2,0.49876543209876545,-2.4182320441989007,-3.241949486977116,-4.368310970797158,na,21.53
412,FP565814,Bacteria,Salinibacter_ruber_M8,3.619447,3086,0.6672636957138802,0.5941077986606178,0.6338572045798229,0.6662346079066753,0.8481805279591258,0.7146251890257075,0.7701447396845971,0.8503186433354937,36,0.6420494699646643,1,0.5735677083333334,-5.999837977964987,-8.470674011665587,-9.186001296176274,na,45.97
413,CP007031,Bacteria,Marichromatium_purpuratum_984,3.779112,3214,0.6849855250230987,0.6045166977805435,0.6574362165525824,0.6849114983060223,0.8748818895455969,0.7874922215308028,0.7682534743829081,0.8760112009956441,39,0.6099773242630385,3,0.5630681818181819,-6.057062850031108,-9.492345986309878,-10.002831362787798,na,38.35
414,CP002663,Bacteria,Pusillimonas_sp._T7-7,3.883605,3696,0.5761135476921128,0.4967457311207311,0.5289502164502164,0.5766970298220299,0.6619308923770469,0.5865575396825397,0.576140873015873,0.6606240981240982,41,0.5944942777605938,2,0.5535714285714286,-4.6840909090909175,-6.52959956709957,-7.510389610389598,na,24.34
415,CP003422,Bacteria,Paenibacillus_mucilaginosus_K02,8.8192,7354,0.5945859159434808,0.4981869277490708,0.5377043483516152,0.5938755930257154,0.7517502426906851,0.6332948055480011,0.6338500589248481,0.7514844529054483,26,0.6070726915520629,13,0.5564082885648504,-4.851522980690779,-6.725414740277396,-7.811680717976603,na,34.31
416,CP002162,Bacteria,Micromonospora_aurantiaca_ATCC_27029,7.025559,6220,0.7315281337244658,0.6810646659521258,0.7061986423722758,0.7324267595569847,0.9362011717772908,0.86255359056806,0.8273847802786709,0.9452438370846732,41,0.6420062695924765,3,0.6037796284433056,-8.734372990353677,-10.837041800643052,-11.67609324758839,na,33.27
417,CP002027,Bacteria,synthetic_Mycoplasma_mycoides_JCVI-syn1.0,1.078809,175,0.2621977011494253,0.25,0.2241269841269841,0.2531746031746031,0.1153379310344827,0.1914285714285714,0.1504761904761904,0.1061904761904762,13,0.5316831683168317,2,0.4819553805774278,-1.6474285714285712,-1.9468571428571428,-2.3274285714285714,na,30.72
418,AP012224,Bacteria,Pseudogulbenkiania_sp._NH8B,4.332995,4014,0.6526337696726298,0.5603305098820794,0.6067652106516083,0.6548676853235896,0.8498094567544187,0.7382909815645242,0.7235924265072247,0.8525161933233683,46,0.5864748201438849,8,0.5577374599786553,-5.268809167912308,-8.336696562032909,-9.396387643248609,na,33.39
